"business_id","stars","averageworkingtime","totalworkingtime","days"
"1sZRrH4lZwUzeCJabZEBQQ",4,10.1428571428571,71,7
"2bWvHWLHRnMgEufaRuggeg",2.5,8,48,6
"cFWfBh_oCv85WFA6ehP2PQ",4,10.6428571428571,74.5,7
"GmyFrB4wEvnfwJM9KyoZ-w",4.5,7.71428571428571,54,7
"UmuyuqYraoB5WOZiev42IQ",3.5,6,30,5
"CT1dFA7Dab7tHsf-dOZqXg",4,7.2,36,5
"LbeJgPgKKHw5qH0f02NHEQ",4,10.3571428571429,72.5,7
"g3yEgUCb6IIM1eVCKP5dWw",5,12,84,7
"dgKjGMbcJF5WvOlyKcw1yA",3.5,9.66666666666667,58,6
"wayqhsppiye7lU3Ml_OzBg",3.5,NA,NA,NA
"KLfGPkaaL4fV0_Dk0ZWchQ",3,NA,NA,NA
"9GunSuMIb9b8BTSCpr9VVg",3,8,48,6
"P1a2WApEoMb65s14RmqV2g",2.5,11.1428571428571,78,7
"jqBUVAWJRJ6QIGXVuhdVvw",2.5,13.5714285714286,95,7
"1RECFIhw6tdiP4l3smu6Kw",3.5,12.7142857142857,89,7
"7PRse3yCQbEprAj1DWrEQQ",4.5,9,54,6
"mweMYUxCsIZUtHVJa_4Z5w",3.5,15.8571428571429,111,7
"_vzNvnj8ob0hAk2QXEv3Mw",3,15.8571428571429,111,7
"R1r4MkEQDJSdZUxEDcIG5w",4.5,9,54,6
"rxpiO3CB5323XsBVzMB7nw",4.5,12.5,87.5,7
"yBia51pdmhCmZdnwLa-uUg",3.5,11.2857142857143,79,7
"BYc5IFQPq-PLVXnYjDp6vw",3.5,12.8571428571429,90,7
"_3-gItHIdBvQ9XrDrIQLXg",2.5,NA,NA,NA
"SHlfx41Mo4dk2WR1VyT2_Q",4.5,10.8571428571429,76,7
"Xz5tTSD3X3gACOiVn101tQ",4,12.2857142857143,86,7
"yHx_F5tpor6_26tkp5T4UA",2.5,15.2142857142857,106.5,7
"XOvQUSHUjE0KkUuwDUR5OA",3,14.2857142857143,100,7
"M70Jr9yUWCDfoTsZS3uq7A",4,9.66666666666667,58,6
"45wDLpgW2BFrCRqlf19Efg",4,NA,NA,NA
"1hCKJqPC9uLIXavNKVudAg",5,5.33333333333333,16,3
"NQ7d9DIzP4Uip8yP9hgwPA",2.5,15.1428571428571,106,7
"AanIRR6tCCgIO7OibuvE5A",4,3.25,13,4
"ibfZYjtpz6gsIvHkp0VepQ",4.5,NA,NA,NA
"EOmRHPvzR88a5R2j2uD0cQ",4.5,7.5,45,6
"wcA-pfNAmxRJC9N2IcJX3w",4.5,3.41666666666667,20.5,6
"ynl3TMy_g0ANEajPpdDVKQ",2.5,10,60,6
"e2ng0CQ69anIawqIKzhtlg",4,6.57142857142857,46,7
"yMjBSQDldMVlR8E7wY0NUA",4,9.5,57,6
"nXr2CBXYxdXYm-tWn91KCg",3.5,NA,NA,NA
"ZU6pUJNBGXQZrWD9zEHtuQ",3.5,NA,NA,NA
"9DnHnAbd5sciiBHrQs7DJA",3.5,12.2857142857143,86,7
"GnPXUkEvX5M0YR_PVGhWgg",4,11,66,6
"rVGXORnTyIjB4xyt99VLFA",4,12,84,7
"7D2RrBZkD6DiEwhDljzuKw",4.5,NA,NA,NA
"CkVeYI6HpUmuZ87D6K-i3A",3,NA,NA,NA
"icreAcMdHeI7_PUQXdywmQ",3.5,12.7857142857143,89.5,7
"ZAxJpig1n0iDG3ENPCystw",3.5,NA,NA,NA
"EIFW8Cz9S7-jWWdnZrH3pg",3,9.14285714285714,64,7
"qELIf4gzE_vlteu7pO7TZg",3,11.1428571428571,78,7
"WC6y30BJZ8CLjJXDL_jaKg",4,11.0833333333333,66.5,6
"sC5KVDDvSt2ZbMYVL3excQ",4.5,10,50,5
"EB2dsz1v7px2C_dFXOV3ew",4,11.3333333333333,68,6
"tyCIs0pyyw36apAXdR26WQ",2.5,10.5714285714286,74,7
"N60yOH1GpH8wE9kln7m3XQ",4.5,9.28571428571429,65,7
"nvWb376MYChKSA-To1wyGQ",4,NA,NA,NA
"Zja7ykq3icDzkN20XX6j1w",4,14.2857142857143,100,7
"0VUbtKyg-_2Y4T1ct2KUNQ",3.5,10.1428571428571,71,7
"ZcYBeh-_ubSsZLJA97PSLA",3.5,12.5714285714286,88,7
"dil7Fajn07B9e_msePW0nQ",3.5,24,168,7
"j-5O-Ehd2eaCHYgmTSfoRw",3,11.25,78.75,7
"B0i5uzXRtNgUEo5beRbi0A",3,NA,NA,NA
"gv9Qi4vgna2UuE7q4qK3vA",4.5,NA,NA,NA
"coCyzypaxobGlLksfpHzZA",2,9,54,6
"zIrRigWBt3HspDCX3njs_Q",4.5,9,63,7
"2nmZnUQD80EvhqzaH2m3Kw",3.5,NA,NA,NA
"dFKc6f1RZ1AetOuXk6kWEw",3,14.7142857142857,103,7
"DPT4j7kxjLt332YMwFLkww",3,10.5,73.5,7
"SaBQcVm_qyRbiQBcVgAa1Q",4,10,70,7
"79QqVtTRgP1t5IwpLlwiQg",3.5,15.8571428571429,111,7
"b_xFN9mtFWHUbny-GoiErQ",4,7.85714285714286,55,7
"hfuLh_1ZFZZ6kDKD6Fs-nQ",3,14.2857142857143,100,7
"T1J9PQXqfeG_skaaDV6O0Q",4,9.25,55.5,6
"GkYPYQC_H_gKWsalG7dk8A",2.5,15.8571428571429,111,7
"T6E-tJICIbne91FORVYA5A",4.5,12.1428571428571,85,7
"-7PX_FOoCwktlunImRyZdg",4.5,8.5,51,6
"Toux3q1WwY2vNV5AhbR6wQ",3.5,4.5,18,4
"2-_UPP_gKEsx2F8BXZf-PA",1.5,NA,NA,NA
"gQ37eH1H-lobmfkEJArq9g",4,11,77,7
"6_I6OKHIGpLuBdvnqtDuog",4,11,77,7
"XfgHILSTiFuoK69Z4KOcJg",5,NA,NA,NA
"Xz0HTTnKuf1BW26CmKA8CQ",4,9.83333333333333,59,6
"dnhjXPmP5QDovnBfVmx7YA",3.5,10.3333333333333,62,6
"96trsoEBDzmH-FDiVw4clg",3,NA,NA,NA
"X8c8Fp6d90S0CAs1X_6Cnw",2,16,112,7
"1o3N4PiPI-fHnJnh-U85iw",2.5,14.2857142857143,100,7
"dCPyV8XCEyE7pyUgzOCDKA",3.5,11.25,78.75,7
"-WRLKqr9TXFYp0LtBB6ACg",5,7.83333333333333,47,6
"JOCmhCid7QH1478S8KboDA",3.5,11,77,7
"YKvRkkluFUMCsFwUyp3SVw",3.5,NA,NA,NA
"SLc54id9GKnHXaT_07WbFg",4,11.6666666666667,70,6
"Cg5hUSWUwFImqO4beH1Zyg",4.5,11.8571428571429,83,7
"mIVfDS47YwXjDjXVxAoZVg",4,9.85714285714286,69,7
"YvCSy44tck2FebK5ScZA3g",2,NA,NA,NA
"DBcpa6D6S9Cf1JKvkXvnlg",1.5,19,133,7
"yiN4aDHeW0kBvZQE1bYTLQ",4.5,6,30,5
"gq4_ZraLQToBmUUEewwO0A",3,15.2857142857143,107,7
"IcIqyNdDl4qz7BjSs0uRVQ",3,14.1666666666667,85,6
"2GtsN4VziQDzDK5YGToSqg",3.5,11,77,7
"2M8HhQRsKqETmxo8YhtVGQ",4.5,11.7142857142857,82,7
"VMmGHyGj7nuj16voJkfuJg",3,11.2857142857143,79,7
"8kL_Z36p2HtSe6-lh0naEQ",4,15,105,7
"zaQWCvCcNj8HI4YcfLzmgw",4,10.2,51,5
"3RcaVnkUyOAPjRoKnq2UIA",4.5,9.85714285714286,69,7
"5idHlOd78PQH93RWIM6KYA",3.5,13.4285714285714,94,7
"k2wKGAnlSb4n5WT694GcTA",3.5,10.7142857142857,75,7
"zvf4U6LJdNGOEogmmCOsLA",3,NA,NA,NA
"9cuklQaqN2d3WA0Ef6jECg",3,14.1428571428571,99,7
"jppxrDQLXr4Nk8cV7IGlcw",3.5,NA,NA,NA
"T3DcIhsOy74mmmtLmi-X3w",4,12.7142857142857,89,7
"TeaOjHwZmKYlD9ce1l-8Ug",3.5,15,105,7
"In8gjAPQ1eE2F2OMY0H9ow",3.5,3,18,6
"mqDh5Nr01wNP-1sPcwxAcQ",3.5,NA,NA,NA
"NwWd3HpXXMRYFdyDFG8jkA",3.5,11.6428571428571,81.5,7
"BnDqHWovCd6Xwp3KzoL0hg",4.5,NA,NA,NA
"cK1HL-8VreiF4K6ZcponLQ",3.5,NA,NA,NA
"o_V0HU7HGfmUZ4PD57CN1A",3,11.9285714285714,83.5,7
"hOoM1--DNrkTzWJXJxQfEg",5,7.35714285714286,51.5,7
"MothxPy-ZoFcCdoVGw2hDQ",2.5,13.2857142857143,93,7
"JUiIEt5wW7ImwOdpEc-r0Q",2.5,10.2857142857143,72,7
"9ZG39nbjc4qmK5Zn64Ocig",3.5,NA,NA,NA
"WuDmJ54TYaQCtwpOfWmRqg",3,10.8333333333333,65,6
"Tscoq9kue8_J1ySO42_ItA",2.5,17.0714285714286,119.5,7
"VpsXhgaBA7-65Gt2zg8Nkg",3.5,15.2857142857143,107,7
"RYBGhnFtyZGjlREEfcRFrg",4,11.6666666666667,70,6
"-_xSWL2yxziy9aDHH6swBw",2.5,21,147,7
"HkhmrEG8I3crc7pVVblyQw",4.5,NA,NA,NA
"fHv2WuWZcwnDsBqhl_LmrA",2.5,10.4285714285714,73,7
"8aykSzSqGPYUpMQbO2DPdA",3.5,10.9285714285714,76.5,7
"wk3wGDfJb1V-ciZpyhoNAA",4.5,NA,NA,NA
"Iabd_rGdOvdpySBeluFs5w",3.5,13.5714285714286,95,7
"InjZs7fCngPFValYpp5B7A",3.5,5.4,27,5
"hsVjfLehMqpXk7DBmOUJJw",3,16.7142857142857,117,7
"EnEc1Y3dA-Pc9AznY2cXDA",2.5,NA,NA,NA
"6AV2oHINgc7LGNlJlqAXUA",3,12.9833333333333,90.8833333333333,7
"nGCkc0Pr0TK11QAlXmofAw",4.5,12,72,6
"63iOXcDVSr8Jm0C8mjzo6g",1.5,19.5714285714286,137,7
"aQYBgwQyRS3ji4yyLcEDOQ",3.5,11.0833333333333,66.5,6
"ymsa3ReIbctz4IFmPUgWDA",3.5,10.1428571428571,71,7
"pYluNd5iBteUGUEbd4i_iQ",4.5,11.8571428571429,83,7
"9tp082Mk5-Ux3x3YYjlyKg",3,13.1428571428571,92,7
"SZ8wQ0u11V3gCkOI8JEVCQ",3,10,60,6
"FASGv6djZJa3c2LjqdgA6Q",3.5,NA,NA,NA
"fM9Nmx3Rv4zFU5fLMILpLA",4.5,NA,NA,NA
"0iWPGjWRBrLasX55aJRdOg",4,8.66666666666667,52,6
"DItWZ7ijAep3UQJbhbf1Tg",3.5,NA,NA,NA
"T1EKhweXQnRP3niBrBL7Ug",3.5,13.8571428571429,97,7
"YOCF_ZKz5BBPrsvjBGET-g",4,9.33333333333333,56,6
"gHngt6zpP683GKe1i23LUg",3.5,11.4285714285714,80,7
"JPW2qpwVg7vS3EvWkGS4rg",4,13.5,81,6
"0wGi2PTfGWTy0-AxGpfjMw",5,11.1428571428571,78,7
"GpwuGxGPzB3NHq7bxZnGbA",3.5,15.3333333333333,92,6
"1VUQPwwWU_i9PATyM8jrtg",2,NA,NA,NA
"ccdcyzc1oSucd-qRlnYR0w",2.5,NA,NA,NA
"Uda-CqNfow8Gh4rgtdhJZg",4,12,84,7
"WFM2FE0THduTbnjgGdGDLQ",3,NA,NA,NA
"4CXnWcTTgwBkkcQT6_6ppA",4,15,105,7
"GtkxSYxyM6XqcChFuzMjxw",3.5,10,50,5
"jIl0TVodrPeG3euu2proAw",4,8.41666666666667,50.5,6
"HidSAIhDmpVf38qriIi4hQ",3.5,7.71428571428571,54,7
"dAa0hB2yrnHzVmsCkN4YvQ",4.5,12.7142857142857,89,7
"1UrXBPneHKLgmr-OYZUHmA",3,13,91,7
"qqop0eM9UQcI8uRRIWOOKQ",4.5,NA,NA,NA
"vn0wYNms_5PseeYZ6pfLmA",5,7,35,5
"NiHToxa8Fzx5yM1NYAEgaw",4,NA,NA,NA
"inoMbL0EtSoZ_mfNR9SQYg",5,NA,NA,NA
"YJA8z0m0B8K9zQrmBoHaeA",5,3.85714285714286,27,7
"xwEYTGJ_82ScbpXcheqqQw",3.5,14.1428571428571,99,7
"YZItTPlVWeq13bfAJtT2-g",3,NA,NA,NA
"NAeUcNL3Uk73Cp5iC25TMg",3,10.8571428571429,76,7
"H4PWUUInSMs5i8uPpMCwSw",3,5,35,7
"uYzaARioENSfB9Y9Gk2PDA",4,15,90,6
"0Z4__YJxeGnYcbx05Mfw_w",2.5,10.2857142857143,72,7
"N6Fr3vPKY5gN3RBBmkZ7gw",3,9.71428571428571,68,7
"QQBk_36xFbNTp9kF0ZGHvA",4.5,16,112,7
"e5sv-sFnoxzitw4fTpPi6w",3.5,10.2,51,5
"q-yIhKfMBvot7uvQPYQ1ng",3,6.07142857142857,42.5,7
"rIj7fC2wwRr_2iVSIAtbQw",3.5,12.6428571428571,88.5,7
"vexUcWPe7RiX_Efk2Sut0Q",3,NA,NA,NA
"vYRxMRpdUES85ZEpiQwjgg",4,NA,NA,NA
"qWcaGio9JsqrvgmQiIRtIQ",4,13.5714285714286,95,7
"NaqR4ptSaeqm33-rAtBz0w",2,NA,NA,NA
"6_2fCtQLEVXJgbKLnTZaXg",4,NA,NA,NA
"m5MaRXA1rNX1n1Kbr8-Sog",2,11,77,7
"M4BZ2okdWuc7MqeBjtnDRQ",1,11.4285714285714,80,7
"leG7stzwTdc37b8Ma1TEeA",2,18,126,7
"w_UCGMgok7N9p0XdYBx1VQ",3.5,14.5714285714286,102,7
"GYuRMJZfWMg4SZD5RfOSzw",3,14,98,7
"ZARPISrzPW6PrMSwexHnxw",4,11.2857142857143,79,7
"FNcWn4pbCU7QVcV5JqHSRg",3.5,NA,NA,NA
"XBVp2d7UVJRxc70QcjvKIA",3.5,NA,NA,NA
"y6lu1-YjIQ9uOfClT7VAag",3.5,14.4285714285714,101,7
"w-C9LX2gMSCHZzmrsHWrsg",3,13.5714285714286,95,7
"tYfyErWUODsSCHFcm2-Hig",4.5,10.2857142857143,72,7
"S-WbBty-kGOO3Fmwx3Jmlw",4,12,84,7
"dNY2PBLM_iuCxM-zMkte6A",4,15.5,93,6
"6RmdqLK1H5aodAA8t7Yl2A",3,11.2857142857143,79,7
"5REYrZfsX3m4E3FTwovp5Q",4,7.33333333333333,44,6
"72s7cTvPgI_meydNhX-JMA",3.5,12.2857142857143,86,7
"qb8TiKsNTUqq4P-u6zQLDg",3.5,12.1428571428571,85,7
"HRukh9pr1ZCNoSPrE6icRA",3,11,77,7
"56worzbzO-fnU-0WDuabQg",4.5,12.5,75,6
"nk7BE6tOEdhNcbQcaEtGCw",4.5,NA,NA,NA
"WGRpmHGkPxBnQ8HOZM7QLQ",4.5,9.33333333333333,56,6
"vIHEp4EbzDs8CtA-Tf3Mkg",3.5,10.3333333333333,62,6
"78g3rIFPysoo2SockVvi6A",3.5,9.71428571428571,68,7
"mLP-jIIRdoaYM7fJqqFurw",4,12.2857142857143,86,7
"F5JVk07lTI4cjDpVSXKfhA",5,8.85714285714286,62,7
"W3YejsFyM7i9nnK679nyfw",3.5,NA,NA,NA
"1nlWzyHiSXXFVC0ISKjryw",4,8.57142857142857,60,7
"CxxAzUN3J38UTZB6MyGB3Q",3,NA,NA,NA
"yZDUuT1zNgtGkUjYBaHb6g",3,NA,NA,NA
"aG6AXBnvk1NrTKCbon63mw",3,NA,NA,NA
"-3rvpkYkYD_N1IP4hSvD0A",3.5,6.57142857142857,46,7
"-cKjQJsU73tLKFA4unJbww",2.5,12.7142857142857,89,7
"4NkEWTs76FplOihc-qyBZQ",4,11.1428571428571,78,7
"xZBf_qjieaXnq1uv05Fkcw",2.5,18,126,7
"S8VRQCBrbZI04zjCOc1RAA",4.5,8.07142857142857,56.5,7
"7rqpu7hwyFTEBZOZoNv7iA",2,NA,NA,NA
"AMGe9WK6bxiEkTYNj_cx0w",3.5,17,119,7
"50pVtN734QXvtRh6IDiapw",3.5,NA,NA,NA
"cUfSGsjKP7ma8FbFqTmZLA",4.5,NA,NA,NA
"8RJYiN6asLcEWWysZKEyVA",3.5,15,105,7
"YJ_d4gjHPFv8Pjcoq5vZwg",3,NA,NA,NA
"wTjRn-n2wr6aLkNqFIuAGQ",3.5,10.5714285714286,74,7
"bmu1VBxpHQRO8uTmilMBvQ",2.5,11.7142857142857,82,7
"0xeS1Vpz4bQPlLQxeGGUSQ",2.5,NA,NA,NA
"jP4aIHwJwpkKy-V3nG8f6w",4.5,11.1666666666667,67,6
"VwIl27-pUzifqTsSja1s3g",4.5,13.4285714285714,94,7
"sgeH1aWYynK1BQiouCTMtw",4,10.5,73.5,7
"lNh_U1fEfxtcLRpT1RpX8g",4,9.33333333333333,56,6
"88RpvqqXf6TYnkcBHIXlUw",3,9.64285714285714,67.5,7
"vg55SAkrEmuHpWfIMtJjBQ",4.5,4.33333333333333,26,6
"8IetU93EqoUGRVNOt0Q2iA",3,NA,NA,NA
"3dyO9LrC9x-qJ2ZpbL9FZA",4.5,8.83333333333333,53,6
"vH3U-nP1hg7Wr0A9_i201g",2.5,7,35,5
"fvaOb76lVSZ1hqcMRjGxIw",4.5,12.8571428571429,90,7
"hD77eYBzX0yQfpAUMY8dEw",4,11,66,6
"PQKzcvaLfkeKSvIWFDk_-A",2,10,70,7
"Hzp7oS3dhpFNNBd8yDmqeA",3,11.8571428571429,83,7
"kmq0Y15icHK36kpJyho_Zw",4,13.1428571428571,92,7
"71ONxJtmDNDiJAtYHK-0RA",2.5,24,168,7
"zuu87Wx0Sv2KCUzY_wGSKQ",4,12.25,73.5,6
"tdLzywYXCOmskX95V53G5g",3,13.0714285714286,91.5,7
"hsDkxhc-_YYsVqAeQBJJjg",4,12.4285714285714,87,7
"2X3gsHAStlvhAQDOvOxEoQ",2.5,NA,NA,NA
"cKDql3YTCVyh2ljA21yE2A",4.5,9.75,58.5,6
"9MPLntyNzhdUXpGT-h0HUw",4.5,9.85714285714286,69,7
"T1NLZkP0cJw2mWNYXhyvgw",4,10.6428571428571,74.5,7
"KR89_v-jKxf4_l8h8k4jyQ",3.5,11.3333333333333,68,6
"xCmFGgpTkf77fNCrvkDBsA",4.5,7.71428571428571,54,7
"795wIi2-x9RfndhVo0byaA",2.5,15.2857142857143,107,7
"JePAAhbOLBDI74VeePOBKw",4,12.4285714285714,87,7
"dMKrQ13oZHtrkHMSx4EpEQ",3.5,10,60,6
"IbbvDkXJIPBYhe7ZioYPCg",4.5,NA,NA,NA
"h8eDSoKHpp-4l5G5_JPtFA",3.5,15.0714285714286,105.5,7
"24ZF_CY04CplqUaOu7U_aQ",3.5,NA,NA,NA
"7Ihurc3XdgxuZU47L2t-zg",5,NA,NA,NA
"y2SaaWClzB6Pb360V-m98w",3,11.5714285714286,81,7
"bWfwTLWvrGd1LPwDKzq1WQ",4,11.2857142857143,79,7
"Yx7nuv4EVV-99PT1oR2AKw",3.5,NA,NA,NA
"nFUyQLerRzNVZFDZFVSbAA",3,NA,NA,NA
"M8GLEDZnkNQ7EzH_EQedBw",5,NA,NA,NA
"ECtQU_nN7OX1xnz1gujGcQ",4,5,30,6
"UQtV1plcxfLTlvKeLPv63Q",3,11.5,57.5,5
"zMfZLd5_h5W8ZVxTNoeJyQ",2.5,16,112,7
"U7MkW1DeIryN6tYyJ62kEA",4,4,8,2
"309erhwcN5ZkrbRD8CzktA",4,4,16,4
"Y4UKJsGR5Xu-WHSxqdtflQ",3,8,56,7
"PzQS2vMnpTsryOtf8WK17A",3,NA,NA,NA
"C6jKwYmzHztO7OCex9j-YQ",3,15.2857142857143,107,7
"aMaTfq-8li4OFvX4kAQLhw",4,10.9285714285714,76.5,7
"-S_Ln95liXJAccWi7ItUGw",3,NA,NA,NA
"WkrHBKeT_01S0cCYjSwZrA",3,12.1428571428571,85,7
"y9EJ_mD_gc6z5heohULU7A",4.5,10.6666666666667,64,6
"kuJSCQ-bAySEYI3nfu3C7g",3,8.33333333333333,50,6
"f9Jspd8aJ7GMMMH1Oianaw",3,11.7142857142857,82,7
"3s_Imio3mrin_Y8RtIwMxQ",4.5,10.6666666666667,64,6
"Rkxi5eR5aKGqtCCMwRAWmA",3,NA,NA,NA
"f9R4pZ7BNWnYIAX3bK84pw",3.5,11.3333333333333,68,6
"K5jY2W5Q3eNnwssV5UZtow",4,9.5,57,6
"qR5xHLWGJXvuWLTTwCYkLw",3.5,NA,NA,NA
"ZVWSOxlmz1yJfbZaJwYOug",4.5,8.71428571428571,61,7
"YZOcw84UaQr_yGHhulXBiw",3.5,15.3571428571429,107.5,7
"2wCzZUwcqRRBrAtBBYxnog",4.5,9,45,5
"5X1stJTur_paJFZ9TTuNIw",2.5,12.5714285714286,88,7
"2To5KDQepjSUpdA5oPPRog",4,NA,NA,NA
"bdNyoXY4yJ99derJRqhP3Q",4,4.66666666666667,28,6
"AB6xAAxRRVS8tJgbW1aphw",3.5,NA,NA,NA
"noCKeynzdlWBQsVsAFZMpA",3.5,5.33333333333333,32,6
"ZvEJiX8HBIForfbHOfqpmQ",3.5,13,78,6
"bQ-sXUqPSr4-iJfB764Nzw",3,12.4285714285714,87,7
"tetKWtLT0639lqnD9QJRKw",3,12,84,7
"G9LyIc5LgBNM_zF8BJMhNg",2.5,NA,NA,NA
"aAezZJlhii3kDhtxBTXNuw",5,NA,NA,NA
"ihWw0eSKMQfO5cXLFS5itQ",5,NA,NA,NA
"Q9veWOu7mFj881o3nqB4bQ",3.5,11.7142857142857,82,7
"JnRZbZ7E4VpCh83U56CPMA",4,7,35,5
"zXJilaBN28oUdX7Owf0fRA",3,11.0714285714286,77.5,7
"TASZnrQGjcZXIgx-cL8R-Q",4,13.5,81,6
"nkS11S4W9c6MR-dexoJhig",3,NA,NA,NA
"vpwyL6NHm-pTWJ5IeJb9yw",3.5,NA,NA,NA
"48jrpdXh98gzP5CxPwQyvw",3.5,10.0714285714286,70.5,7
"lBNPDcSvmUbq7W69HvmRTA",2,NA,NA,NA
"ZiOvvKr0gwp3qH7Bu3YyTg",4,NA,NA,NA
"C_z3dMXpKdxhwCmaJhhqNQ",3,13,78,6
"Pe_IZOnYLchr8LCVvamyVA",4,6.28571428571429,44,7
"qa6aqyXmFsOMLt___P6wLQ",3,NA,NA,NA
"rQXzCp-vsVpsPWFZX6Ua9w",5,5.8,29,5
"gFyntTks-Qd5CjDU8_2Kog",3,NA,NA,NA
"dOgvND5x_MKMBkqI3GvZXA",4.5,7.57142857142857,53,7
"ptkUSiYeU9O-jVdxnpLxIA",3,10.5714285714286,74,7
"nwN2iLdDDEYU5-qkLEsPNw",5,8,56,7
"JQ6NlXQGXvQZ4P-b5HXd9A",4,9.42857142857143,66,7
"qME1CvFxSrhqE6-YGcp3Rw",3,16.2857142857143,114,7
"U8FC3Z_L_tHEUIvkwSSAXw",4,NA,NA,NA
"FLA96RM0hM0Ej2WPusaKtQ",5,NA,NA,NA
"a9BXaz5Dqzm2qXVYAEbKlg",2.5,14,84,6
"gkeGCryFC7z2vlFSDdKH0g",3,11.25,78.75,7
"K6-LBrSl_NopD2llTIKsUQ",3,7.66666666666667,46,6
"I9Xn958b-l07iPpDrdOWeQ",3,19,133,7
"qQ3De9cI835Vw5la2CL-Bw",3.5,NA,NA,NA
"G-zBjYkBAqNTHWqsvdq8Ew",3,5,30,6
"sid1Wu5Z4v6yiHacGZdUeQ",3.5,12,84,7
"GvBGYrTb6HKMA50TuVQztA",3,13.1666666666667,79,6
"rhwKe5TjDoXDCHRyxhxZQQ",4,9.5,38,4
"M5Dc39uXDsFzcAGl_ijDzw",4,16.2857142857143,114,7
"IkkongyT51hv-f3wzIgf0g",3,11.2857142857143,79,7
"ogGlctEavEWSVxFQ0ju3Gg",4,10,70,7
"LPdyvyMuL1YFr6wC258krQ",3.5,14.2,71,5
"0r1Ow0HYAAjU7oM_2ePN6g",3.5,10.2142857142857,71.5,7
"7KUbrldK58sIV1K43p5a2w",3,10.4285714285714,73,7
"DwSFTVUZX0xIE6T54yp2JQ",4,17.5714285714286,123,7
"JDwlbJSSb68vS6VSySokPA",4.5,8.35714285714286,58.5,7
"OU-Zbl4jPyKNxDI6FI3vUA",4,12.8333333333333,77,6
"B5hl4fV8ZmwN2bLDgdr0Fw",3.5,13.8333333333333,83,6
"KF1ngA96RBiRM5h8V7IQ2g",4,9.08333333333333,54.5,6
"LqT5jDt-_qkW5-Pwg-VUhA",4,11.2857142857143,79,7
"FLy12rk1O6hpxuYzov9m-A",4,NA,NA,NA
"sGLFQ4xLg9gJADTwkCI0mQ",3,12.4166666666667,74.5,6
"o1fTwfqN0sDFNpV1CkOPPg",3.5,13.5714285714286,95,7
"OyGwvqB3iVPX5CavwuC4tA",4,5,30,6
"IdHIcxCFq84evujUVNcB5w",3.5,NA,NA,NA
"6qAChWfCZVDvXNtcyhze-g",1,24,168,7
"FgNgBLayRFm6H6Qr66ecbQ",2.5,11.2857142857143,79,7
"t3OkTBKYbFw3ool219WirA",3,9.57142857142857,67,7
"f7_AkJ3TJHfxXJdbK4bNAA",4,6.75,40.5,6
"PuytdMfre748Xfby1Hx9Wg",4.5,11.8571428571429,83,7
"XY5r7aptxnh-Q-OdVNk1mw",3,11,77,7
"A5Xd85djipsW546Bq6qIYA",4,10.5714285714286,74,7
"tZB8K6RP7BPou0X2tZ-hDg",3,NA,NA,NA
"c4zgJxmqz9nbBHF69EskSA",4,16.5,99,6
"RyZ3dMJWuFMs2S7zw2C0Zg",4.5,11,66,6
"RvwZqjdkZ_pER0moPXLZAQ",3.5,11.2857142857143,79,7
"3gnQUW3pzKE32RenMfuf9A",4.5,7.5,52.5,7
"VJUGzGc0sZnGQ2Cr0rIgOA",4,7,35,5
"7l5t7Iw3qauVoSSrM6jm9g",2,18.25,127.75,7
"oPvYovnl06fy5W0e51zjMQ",3.5,13.2857142857143,93,7
"uV2HVSRXJMqGsF9Br2VnvQ",4.5,9.71428571428571,68,7
"_zrquX9OooU6OmYH0rr07w",1.5,17.25,120.75,7
"T5CdfrZWw-uW9Y5L_sddqQ",3,10.5,63,6
"VcSn9QkXjo6lFuT6PIL2dA",3.5,8.85714285714286,62,7
"iZ8kxuXQbRS2d_HedRk55g",3.5,14.8571428571429,104,7
"A73Dp0lo9s_Ci9NFDqbhqw",3,18,126,7
"PXKjfPxjJSykV3vN8GAoBQ",4,11.2142857142857,78.5,7
"_acUcwFOhrf0vVnv2ICWiA",2,11.5714285714286,81,7
"ts4ZmG1Fde5UfQDDskR5eQ",4.5,NA,NA,NA
"H_8tda1KzcDk0McgJ8_isw",2.5,NA,NA,NA
"uvuSq1yl3lGspDToh4TTjQ",4,4.66666666666667,28,6
"KVpSAAYSAmazhMi7LraO6Q",3,NA,NA,NA
"1mOL0ZVy622lo7hc0f1vXQ",4,7.28571428571429,51,7
"YROFdvPCaZhSRzYg9u922Q",3,13.7857142857143,96.5,7
"X2f2s37_cFKo4xpzGFqk1w",3,11.1428571428571,78,7
"58oVEzvF6EnOmvVkXYFkTg",3,11.0714285714286,77.5,7
"VobZRj98tDH7AaojYJD8Jg",2.5,13.2857142857143,93,7
"anfgvbiobw4M0Wnvx_os3Q",2,24,168,7
"ndq4rJcFLMbMGU_gK5u79Q",3.5,13,91,7
"DfHXyJEcUmeO9XUsdJpb5g",3,14.3571428571429,100.5,7
"cPYdwElCHVU794t-Cs0ToQ",4.5,11,66,6
"f-AGHqaxJvfiuP7aHwmjhA",4,15.7142857142857,110,7
"CtZcJUItpyAqfqZu39B9aw",4,NA,NA,NA
"oPjE2T66w_YgnyjhQdJINA",3,NA,NA,NA
"X4YG1pu1MDVSi07S3i4YCA",4,10.25,61.5,6
"shYOW9wwuA6sNRcnPBirlg",3,13.5714285714286,95,7
"NWfiyKZS8f_x7To-hwLd6Q",3,NA,NA,NA
