,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
2092,308 Forbes Ave,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True'}",RoSo1r-ATvtgxd6sNJvzpg,"Food, Bakeries, Patisserie/Cake Shop, Restaurants, Breakfast & Brunch, Cafes",Pittsburgh,"{'Monday': '7:30-15:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0'}",1,40.43985307,-80.0005891,La Gourmandine Bakery,15222,22,4.5,PA
740,300 Cochran Rd,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'HasTV': 'False'}",WoiOpMEcbAfOqNYXqDwm3Q,"Food, Patisserie/Cake Shop, Breakfast & Brunch, Restaurants, Bakeries",Mt Lebanon,"{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0', 'Saturday': '9:0-15:30', 'Sunday': '9:0-14:30'}",1,40.3806171,-80.0524009,"La Gourmandine Bakery & Pastry Shop,branch1",15228,61,4.5,PA
782,4605 Butler St,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'OutdoorSeating': 'True'}",oS96aJIHFWcFAlGHKKXjaw,"French, Food, Restaurants, Patisserie/Cake Shop, Bakeries",Pittsburgh,"{'Monday': '7:30-16:30', 'Tuesday': '7:30-16:30', 'Wednesday': '7:30-16:30', 'Thursday': '7:30-16:30', 'Friday': '7:30-16:30', 'Saturday': '9:0-14:30', 'Sunday': '9:0-14:30'}",1,40.4730974,-79.9588647,"La Gourmandine Bakery & Pastry Shop,branch2",15201,397,4.5,PA
2974,3075 Clairton Blvd,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False'}",nkS11S4W9c6MR-dexoJhig,"Restaurants, Mexican",West Mifflin,,0,40.36176,-79.8996,La Hacienda,15122,5,3,PA
2039,835 Pittsburgh St,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True'}",oNbHWBPd4O8unJqBi_MNDQ,"Pizza, Restaurants",Springdale,,1,40.5414766,-79.778639,La Nova Pizzeria,15144,20,3.5,PA
998,"Pittsburgh Public Market, 2100 Smallman St","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'""}",MkoiuqUFOnX8riewi6d2sQ,"Restaurants, Mexican, Event Planning & Services, Food, Caterers",Pittsburgh,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",0,40.45034758,-79.98697579,"La Palapa,branch1",15203,6,4.5,PA
2521,"Pittsburgh Public Market, 2401 Penn Avenue","{'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False'}",0FPlueS5F6l5xIf8Zw8iEQ,"Mexican, Restaurants",Pittsburgh,,0,40.4535609,-79.9805948,"La Palapa,branch2",15201,6,4.5,PA
336,2224 E Carson St,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True'}",qHseX2NHeUUedIgs_VasZA,"Caterers, Breakfast & Brunch, Event Planning & Services, Food Trucks, Mexican, Food, Restaurants",Pittsburgh,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}",1,40.428196,-79.973514,"La Palapa, Traditional Mexican Kitchen",15203,218,4,PA
2480,"268 Freeport Rd, Ste 1","{'HasTV': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True'}",2A9gJkmWbBVoh6kK0jDlxA,"Pizza, Restaurants, Italian",Pittsburgh,,1,40.4928363,-79.862643,La Pizza Bella,15238,5,4,PA
3141,100 Robinson Centre Dr,,XRgzduso-c2IcF2wndeEHw,"Mexican, Restaurants",Pittsburgh,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '11:0-18:0'}",1,40.4547052,-80.1571838,La Poblanita Taqueria,15205,7,4.5,PA
4416,100 S Commons,"{'BikeParking': 'True', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True'}",Di7mzk-LE0M28-sf6v40Gg,"Coffee & Tea, Coffee Roasteries, Food",Pittsburgh,,0,40.45085943,-80.00468598,La Prima,15212,3,4,PA
320,5000 Forbes Ave,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'paid'""}",OsicKntF7sTdQiYU_AcNEA,"Coffee & Tea, Food",Pittsburgh,"{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0'}",1,40.44266438,-79.94568207,La Prima Espresso,15213,6,4,PA
1785,205 21st St,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True'}",WthUXmfVevQPMZ_LB2-q-A,"Restaurants, Food, Coffee & Tea",Pittsburgh,"{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-17:0', 'Sunday': '7:0-16:0'}",1,40.4516426,-79.982805,La Prima Espresso Co,15222,128,4.5,PA
2074,5925 Baum Blvd,,u1Ipln5AKQPMZu2FO7e0iA,"Nightlife, Bars, Cocktail Bars, Brasseries, French, Restaurants, Wine Bars",Pittsburgh,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}",1,40.4605376,-79.9270228,La Riviera Bistro,15206,7,5,PA
33,1 Boggs Ave,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BYOBCorkage': ""'yes_corkage'"", 'RestaurantsGoodForGroups': 'True'}",eU_713ec6fTGNO4BegRaww,"Restaurants, Italian, Pizza",Pittsburgh,"{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0'}",1,40.4267793,-80.005652,La Tavola Italiana,15211,132,3.5,PA
2357,4578 Gibsonia Rd,"{'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'dressy'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Caters': 'True', 'BikeParking': 'True'}",YDJGN_WXkXBAp2LTXvjyaA,"Restaurants, Italian",Gibsonia,,1,40.6093791,-79.8945179,La Vite,15044,16,3,PA
1026,2056 Saxonburg Blvd,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False'}",W2cxJaoiztWg--sxvjWnKg,"Restaurants, Pizza",Gibsonia,"{'Monday': '15:0-21:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-21:0', 'Saturday': '15:0-21:0', 'Sunday': '15:0-21:0'}",0,40.6255864,-79.86079,La Vostra Pizza,15044,3,4.5,PA
3856,"609 Washington Ave, Ste 1","{'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WheelchairAccessible': 'True'}",MyITm7hhBUqRmz2PqlfhOw,"Food, Sandwiches, Restaurants, Coffee & Tea",Bridgeville,"{'Monday': '0:0-0:0', 'Tuesday': '6:30-18:0', 'Wednesday': '6:30-18:0', 'Thursday': '6:30-18:0', 'Friday': '6:30-18:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-14:0'}",1,40.356848,-80.112637,Labella Bean,15017,43,4,PA
455,1756 Greensburg Pike,"{'NoiseLevel': ""'quiet'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'Caters': 'True', 'Alcohol': ""u'none'""}",zhUfGea59rCRvyObwdUGNg,"Fish & Chips, Mediterranean, Chicken Wings, Sandwiches, Restaurants",North Versailles,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,40.38749388,-79.82172187,"Ladeda Fish, Chicken & Gyro",15137,15,3.5,PA
3567,516 Pittsburgh St,"{'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",AuOkeVkc38UaZeq-u14dCg,"Sandwiches, Italian, Restaurants, American (Traditional)",Springdale,"{'Monday': '7:30-21:0', 'Tuesday': '7:30-21:0', 'Wednesday': '7:30-21:0', 'Thursday': '7:30-21:0', 'Friday': '7:30-23:0', 'Saturday': '7:30-23:0', 'Sunday': '7:30-14:0'}",1,40.5410106,-79.7858679,Ladles of Springdale,15144,54,4,PA
3013,2010 Eden Park Blvd,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False'}",sGLFQ4xLg9gJADTwkCI0mQ,"Butcher, Restaurants, Delis, Food",McKeesport,"{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '7:30-17:0'}",1,40.3426273,-79.8291271,Lampert's Fine Meats and Deli,15132,5,3,PA
1180,1100 North Canal St,,2VnPnlU4pH-3TyFf436Wzg,"Food, Pizza, Food Delivery Services, Restaurants",Pittsburgh,"{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-22:0'}",1,40.49510572,-79.93094511,LaNova Pizzaria,15215,5,3.5,PA
4519,340 E 8th Ave,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': 'None', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'None', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True'}",0GYM_KIMzwH_CeL6S279Pw,"Nightlife, Dive Bars, Restaurants, American (Traditional), Bars",Homestead,,1,40.4085133,-79.9075173,Lapko's Bar & Grill,15120,4,4,PA
2914,3286 Babcock Blvd,"{'GoodForKids': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}",kmq0Y15icHK36kpJyho_Zw,"Restaurants, Pizza",Pittsburgh,"{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '11:0-23:0'}",1,40.5308984,-80.0178079,Large Plain,15237,36,4,PA
756,410 Semple St,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'HasTV': 'True'}",TrCiLMGy_bxbeAQcuSSUeQ,"Pizza, Italian, Restaurants, Sandwiches",Pittsburgh,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-2:0'}",1,40.4368369,-79.9547169,Larry & Carols Pizza,15213,42,3,PA
3312,,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}",B0FOnsE8Lnxp0NwSC2rkUg,"Food, Food Trucks",Pittsburgh,,1,40.4406248,-79.9958864,Las Chicas,,21,3.5,PA
