"business_id","X","address","attributes","categories","city","hours","is_open","latitude","longitude","name","postal_code","review_count","stars","state","topicindex"
"HQhy9jCF-GBb9x-xhJ1rJQ",507,"214 Moon Clinton Rd","","Italian, Pizza, Restaurants","Coraopolis","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '11:0-23:0'}",1,40.5130714,-80.2238937,"La Felice Pizza & Pasta",15108,5,3,"PA",4
"hqineK2tQMxcZ9iQVMPlQA",4222,"1025 Broad St","{'NoiseLevel': ""u'loud'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Bars, Nightlife, American (Traditional), Arts & Entertainment, Ticket Sales","North Versailles","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",1,40.3741819,-79.7973386,"Broad Street Bistro",15137,22,4,"PA",2
"hQMx2ZbGAa_oxJNpnTZf8Q",823,"105 Clinton Ave","{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'False', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True'}","Diners, Restaurants, Pizza, Food, Bakeries, Chinese, Breakfast & Brunch","Oakdale","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-20:0'}",1,40.3984122,-80.1862539,"The Diner",15071,48,3.5,"PA",1
"Hqnb4hwfrreszzvlzNjadA",1894,"513 Lincoln Ave","{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'BikeParking': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True'}","Diners, Restaurants","Bellevue","{'Monday': '7:30-15:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0', 'Saturday': '7:30-15:0', 'Sunday': '7:30-15:0'}",1,40.495612,-80.056229,"Bellevue Diner",15202,24,3.5,"PA",1
"Hr0yeQeFUueoNrgTl2SrVQ",1630,"1800 Main St, Ste 104","{'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Fast Food, Delis, Sandwiches","Canonsburg","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",1,40.2753307707,-80.1668111705,"Jimmy John's,branch6",15317,6,4,"PA",4
"HRukh9pr1ZCNoSPrE6icRA",2874,"111 Farragut St","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","Food, Ice Cream & Frozen Yogurt, American (Traditional), Restaurants","Munhall","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,40.3958121,-79.8990278,"Dell's Sundae Grill",15120,4,3,"PA",3
"hs5xdulRJqHZyITnEHpJhQ",489,"1000 Greentree Rd","{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""'quiet'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'""}","Pizza, Chicken Wings, Italian, Restaurants, Salad","Pittsburgh","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '11:0-23:0'}",1,40.4175651,-80.0455025,"Mario's Pizza",15220,26,3.5,"PA",4
"hsDkxhc-_YYsVqAeQBJJjg",2918,"201 Saline St","{'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'Caters': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True'}","American (Traditional), Italian, Restaurants","Pittsburgh","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}",1,40.4270451,-79.9496055,"Big Jim's Restaurant & Bar",15207,186,4,"PA",1
"hsVjfLehMqpXk7DBmOUJJw",2806,"2600 Ardmore Blvd","{'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, American (New), Nightlife, Breakfast & Brunch, Bars","Pittsburgh","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-15:0'}",1,40.4134701,-79.8458021,"Jodi B's Restaurant",15221,20,3,"PA",2
"hT4S-jtRapUap_kzygb_Hw",1197,"232 West Bridge St","{'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True'}","Restaurants, Sandwiches, Delis, Fast Food","West Homestead","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,40.4073233961,-79.9173397302,"Jimmy John's,branch4",15120,7,4,"PA",1
"HThLR9ln5hLPL24-7TyWtA",1126,"2318 Broadway Ave","{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Cajun/Creole, Restaurants, Caribbean","Pittsburgh","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0'}",1,40.4019969,-80.0313946,"Musa Caribbean / Cajun Fare",15216,43,5,"PA",5
"HtmxkN4srLQu2zIa-4-7_w",2659,"754 Brookline Blvd","{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False'}","Specialty Food, Food, Pretzels","Pittsburgh","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-16:0'}",0,40.3936665,-80.0202611,"Vinnie's Pretzel Shoppe",15226,10,4,"PA",1
"HtQmm4EyS8lYXPYNYSWXdg",2658,"4305 Main St","{'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2'}","Restaurants, Japanese, Korean","Pittsburgh","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:30', 'Saturday': '16:0-22:30', 'Sunday': '16:0-22:0'}",0,40.464139,-79.9530141,"Tokyo Japanese Steak House",15224,11,3.5,"PA",5
"hTZGMEKTtaY0wwB-czFxxA",3575,"5432 Walnut St","{'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True'}","Sushi Bars, Japanese, Restaurants, Seafood","Pittsburgh","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '12:0-21:0'}",1,40.4507666,-79.9341321,"Sushi Too",15232,132,3,"PA",5
"hUCujBvgttk5jNh_uQwi2Q",2490,"5107 Penn Ave","{'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True'}","Vegan, Sandwiches, Vegetarian, Restaurants, Pizza, Salad","Pittsburgh","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '15:0-22:0'}",1,40.4650793,-79.9424916,"Spak Brothers Pizza and More",15224,244,4,"PA",4
"hUHIahAcew5i39D_6ZqEmQ",3478,"46 Fox Chapel Rd","{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True'}","Steakhouses, Italian, Seafood, Restaurants","Pittsburgh","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}",0,40.4883350846,-79.8828375589,"Donatos Fox Chapel",15238,47,3,"PA",2
"HuJL373IQ-rrTPKMpa6iww",1391,"1152 Cochrans Mill Rd","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'""}","Restaurants, American (Traditional), Bars, Nightlife","Pittsburgh","{'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0'}",0,40.3173228,-79.9797115,"Bruceton Station",15236,3,2.5,"PA",2
"HuPMymHjYL6JBgmADayrvA",4293,"5227 Butler St","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '1'}","Bakeries, Food","Lawrenceville","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-15:0'}",0,40.481107,-79.954283,"DeLuca's Bakery,branch2",15201,10,4.5,"PA",3
"hV8LFG_UleDQFHvqzBPqPQ",2589,"101 W Station Square Dr","{'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Fast Food, Restaurants, Sandwiches","Pittsburgh","",1,40.43252,-80.003939,"Subway,branch35",15219,5,3,"PA",1
"HVCSprTj_USR9HxIeoffZA",4048,"6015 Penn Ave","{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Food, Cafes, Restaurants, Coffee & Tea","Pittsburgh","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '8:0-18:0'}",1,40.461374,-79.924053,"Zeke's Coffee",15206,109,4.5,"PA",3
"HW84sYbDHRVGRUXFd3wseA",105,"9801 Babcock Blvd","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2'}","Japanese, Restaurants, Sushi Bars","Allison Park","",0,40.587217,-80.001142,"Kotobuki Japanese Restaurant",15101,8,3.5,"PA",5
"hwe7f0QthkND-H4Ekg37qw",4453,"2138 Murray Ave","{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True'}","Chinese, Restaurants, Asian Fusion","Pittsburgh","{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}",1,40.4326061,-79.9233686,"New Dumpling And Sushi House",15217,77,3.5,"PA",5
